symbol,lastPrice,volume
PUNDIXETH,0.00022740,57527.30000000
PUNDIXUSDT,0.36630000,1881614.40000000
BTTBRL,0.00000000,0.00000000
BTTEUR,0.00000000,0.00000000
HOTEUR,0.00000000,0.00000000
WINEUR,0.00005890,32976554.00000000
TLMBTC,0.00000033,1774744.00000000
TLMBUSD,0.00941000,1225379.00000000
TLMUSDT,0.00973000,75492316.00000000
1INCHUPUSDT,0.00000000,0.00000000
1INCHDOWNUSDT,0.00000000,0.00000000
BTGBUSD,0.00000000,0.00000000
BTGUSDT,0.00000000,0.00000000
HOTBUSD,0.00105800,16602904.00000000
BNBUAH,8557.00000000,15.77100000
ONTTRY,4.79800000,385501.00000000
VETEUR,0.01564000,2354042.76000000
VETGBP,0.01430000,832667.37000000
WINBRL,0.00031600,146292851.00000000
MIRBTC,0.00000000,0.00000000
MIRBUSD,0.00000000,0.00000000
MIRUSDT,0.00000000,0.00000000
BARBTC,0.00000000,0.00000000
BARBUSD,2.53300000,29260.05000000
BARUSDT,2.07000000,89141.04000000
FORTHBTC,0.00009450,3588.38000000
FORTHBUSD,3.02700000,137536.37000000
FORTHUSDT,2.78800000,200322.93000000
CAKEGBP,0.00000000,0.00000000
DOGERUB,0.00000000,0.00000000
HOTBRL,0.00000000,0.00000000
WRXEUR,0.00000000,0.00000000
EZBTC,0.00000000,0.00000000
EZETH,0.00000000,0.00000000
BAKEUSDT,0.11850000,31875642.00000000
BURGERBUSD,0.32080000,220630.50000000
BURGERUSDT,0.31710000,4319775.70000000
SLPBUSD,0.00148700,33128963.00000000
SLPUSDT,0.00140800,5085914149.00000000
TRXAUD,0.00000000,0.00000000
TRXEUR,0.08623000,2422525.00000000
VETTRY,0.46760000,4763122.90000000
SHIBUSDT,0.00000690,2442347453584.00
SHIBBUSD,0.00000691,145625657507.00
ICPBTC,0.00010500,23685.49000000
ICPBNB,0.01455000,3053.48000000
ICPBUSD,3.10300000,33183.79000000
ICPUSDT,3.09700000,1350761.71000000
SHIBEUR,0.00000655,14789833149.00
SHIBRUB,0.00000000,0.00
ETCEUR,14.54000000,724.45000000
ETCBRL,0.00000000,0.00000000
DOGEBIDR,955.00,347440.00000000
ARBTC,0.00013240,5714.76000000
ARBNB,0.00000000,0.00000000
ARBUSD,3.85200000,11105.29000000
ARUSDT,3.91400000,329655.74000000
POLSBTC,0.00000931,23216.80000000
POLSBNB,0.00129100,25916.10000000
POLSBUSD,0.25670000,67013.20000000
POLSUSDT,0.27490000,667302.00000000
MDXBTC,0.00000198,617886.80000000
MDXBNB,0.00000000,0.00000000
MDXBUSD,0.06440000,555247.80000000
MDXUSDT,0.05860000,45865160.60000000
MASKBNB,0.01190000,1715.40000000
MASKBUSD,2.53500000,13775.80000000
MASKUSDT,2.52900000,994454.90000000
LPTBTC,0.00018560,2765.25000000
LPTBNB,0.02565000,189.05000000
LPTBUSD,5.48000000,3904.93000000
LPTUSDT,5.49000000,206581.99000000
ETHUAH,64473.00000000,5.39370000
MATICBRL,2.71100000,708700.90000000
SOLEUR,25.29000000,33410.12000000
SHIBBRL,0.00003503,9618416895.00
AGIXBTC,0.00000566,1033103.00000000
ICPEUR,2.94100000,6334.96000000
MATICGBP,0.44050000,4844.80000000
SHIBTRY,0.00019543,184455032663.00
MATICBIDR,8382.00,28368.80000000
MATICRUB,52.02000000,7207.50000000
NUBTC,0.00000000,0.00000000
NUBNB,0.00000000,0.00000000
NUBUSD,0.00000000,0.00000000
NUUSDT,0.00000000,0.00000000
XVGUSDT,0.00322400,175885641.00000000
RLCBUSD,0.00000000,0.00000000
CELRBUSD,0.01148000,347328.00000000
ATMBUSD,2.42000000,13017.49000000
ZENBUSD,7.19000000,9515.81000000
FTMBUSD,0.18080000,1102165.00000000
THETABUSD,0.61600000,25573.60000000
WINBUSD,0.00000000,0.00000000
KAVABUSD,0.58300000,229561.30000000
XEMBUSD,0.00000000,0.00000000
ATABTC,0.00000247,679316.00000000
ATABNB,0.00000000,0.00000000
ATABUSD,0.07920000,244506.00000000
ATAUSDT,0.07280000,11225761.00000000
GTCBTC,0.00002802,24394.00000000
GTCBNB,0.00000000,0.00000000
GTCBUSD,0.82900000,11498.20000000
GTCUSDT,0.82800000,961621.10000000
TORNBTC,0.00000000,0.00000000
TORNBNB,0.00000000,0.00000000
TORNBUSD,2.91700000,81706.34000000
TORNUSDT,0.00000000,0.00000000
MATICTRY,15.12400000,285021.70000000
ETCGBP,0.00000000,0.00000000
SOLGBP,21.94000000,1866.64000000
BAKEBTC,0.00000402,379036.40000000
COTIBUSD,0.03732000,428036.00000000
KEEPBTC,0.00000000,0.00000000
KEEPBNB,0.00000000,0.00000000
KEEPBUSD,0.00000000,0.00000000
KEEPUSDT,0.00000000,0.00000000
SOLTRY,756.40000000,133883.17000000
RUNEGBP,1.27800000,55749.00000000
SOLBRL,135.70000000,12371.29000000
SCBUSD,0.00000000,0.00000000
CHRBUSD,0.08900000,258175.00000000
STMXBUSD,0.00585100,89376725.00000000
HNTBUSD,0.00000000,0.00000000
FTTBUSD,1.13000000,510414.84000000
DOCKBUSD,0.01527000,2791462.00000000
ADABIDR,3965.00,75223.50000000
ERNBNB,0.00000000,0.00000000
ERNBUSD,1.47100000,25049.00000000
ERNUSDT,1.47100000,392003.70000000
KLAYBTC,0.00000405,224773.90000000
KLAYBNB,0.00000000,0.00000000
KLAYBUSD,0.13540000,121790.50000000
KLAYUSDT,0.11910000,14649935.00000000
RUNEEUR,1.54400000,8935.00000000
MATICAUD,0.00000000,0.00000000
DOTRUB,359.10000000,1141.32000000
UTKBUSD,0.05610000,184318.00000000
IOTXBUSD,0.01756000,2326925.00000000
PHAUSDT,0.09290000,4816198.00000000
SOLRUB,2599.00000000,1543.32000000
RUNEAUD,0.00000000,0.00000000
BUSDUAH,40.24000000,3516.00000000
BONDBTC,0.00014030,421835.25000000
BONDBNB,0.00000000,0.00000000
BONDBUSD,4.12400000,508725.68000000
BONDUSDT,4.13200000,16956542.80000000
MLNBTC,0.00051000,2118.18100000
MLNBNB,0.00000000,0.00000000
MLNBUSD,0.00000000,0.00000000
MLNUSDT,15.00000000,45253.19100000
GRTTRY,2.26000000,2687445.00000000
CAKEBRL,0.00000000,0.00000000
ICPRUB,0.00000000,0.00000000
DOTAUD,0.00000000,0.00000000
AAVEBRL,0.00000000,0.00000000
EOSAUD,0.00000000,0.00000000
DEXEUSDT,2.08700000,59357.08000000
LTOBUSD,0.05590000,114300.00000000
ADXBUSD,0.13340000,66673.00000000
QUICKBTC,0.00000134,196613.00000000
QUICKBNB,0.00000000,0.00000000
QUICKBUSD,0.00000000,0.00000000
C98USDT,0.14630000,28116592.90000000
C98BUSD,0.13430000,560636.20000000
C98BNB,0.00000000,0.00000000
C98BTC,0.00000496,465048.10000000
CLVBTC,0.00000107,3183797.20000000
CLVBNB,0.00000000,0.00000000
CLVBUSD,0.03282000,385298.20000000
CLVUSDT,0.03148000,26398041.20000000
QNTBTC,0.00293900,4299.33100000
QNTBNB,0.00000000,0.00000000
QNTBUSD,85.50000000,926.84300000
QNTUSDT,86.70000000,26212.95000000
FLOWBTC,0.00001493,1311690.22000000
FLOWBNB,0.00206900,601190.26000000
FLOWBUSD,0.44000000,528700.33000000
FLOWUSDT,0.44000000,4582277.87000000
XECBUSD,0.00002708,13844198022.00
AXSBRL,0.00000000,0.00000000
AXSAUD,0.00000000,0.00000000
TVKUSDT,0.01925000,19068416.00000000
MINABTC,0.00001308,161086.30000000
MINABNB,0.00000000,0.00000000
MINABUSD,0.37790000,280378.90000000
MINAUSDT,0.38480000,14575943.20000000
RAYBNB,0.00084700,278737.70000000
RAYBUSD,0.17010000,269403.80000000
RAYUSDT,0.17980000,32598378.40000000
FARMBTC,0.00079700,1721.00200000
FARMBNB,0.00000000,0.00000000
FARMBUSD,21.12000000,753.88700000
FARMUSDT,23.59000000,11592.52500000
ALPACABTC,0.00000549,293096.50000000
ALPACABNB,0.00000000,0.00000000
ALPACABUSD,0.14390000,516546.00000000
ALPACAUSDT,0.16080000,6654031.40000000
TLMTRY,0.27540000,16397955.00000000
QUICKUSDT,0.03968000,10415846.00000000
ORNBUSD,0.55190000,64541.30000000
MBOXBTC,0.00000705,184093.50000000
MBOXBNB,0.00097800,124453.80000000
MBOXBUSD,0.20900000,196671.20000000
MBOXUSDT,0.20820000,7427368.70000000
VGXBTC,0.00000000,0.00000000
VGXETH,0.00000000,0.00000000
FORUSDT,0.01819000,18283947.00000000
REQUSDT,0.07180000,85749501.00000000
GHSTUSDT,0.78400000,259499.00000000
TRURUB,0.00000000,0.00000000
FISBRL,0.00000000,0.00000000
WAXPUSDT,0.05220000,170648596.00000000
WAXPBUSD,0.04170000,299397.00000000
WAXPBNB,0.00000000,0.00000000
WAXPBTC,0.00000178,4780716.00000000
TRIBEBTC,0.00000000,0.00000000
TRIBEBNB,0.00000000,0.00000000
TRIBEBUSD,0.00000000,0.00000000
TRIBEUSDT,0.00000000,0.00000000
GNOUSDT,97.10000000,821.23400000
GNOBUSD,0.00000000,0.00000000
GNOBNB,0.00000000,0.00000000
GNOBTC,0.00000000,0.00000000
ARPATRY,1.13550000,14692756.00000000
PROMBTC,0.00014010,5389.50000000
MTLBUSD,1.30200000,28744.20000000
OGNBUSD,0.11290000,6647862.40000000
XECUSDT,0.00002709,257104368086.00
C98BRL,0.00000000,0.00000000
SOLAUD,0.00000000,0.00000000
XRPBIDR,7835.00,52592.40000000
POLYBUSD,0.00000000,0.00000000
ELFUSDT,0.34460000,3144962.10000000
DYDXUSDT,1.88500000,3521801.98000000
DYDXBUSD,1.88700000,47709.17000000
DYDXBNB,0.00887400,4360.90000000
DYDXBTC,0.00006393,80907.63000000
ELFBUSD,0.34030000,326846.20000000
POLYUSDT,0.00000000,0.00000000
IDEXUSDT,0.04279000,10977926.70000000
VIDTUSDT,0.01735000,25530480.00000000
SOLBIDR,311087.00,772.82760000
AXSBIDR,72500.00,261.65100000
BTCUSDP,0.00000000,0.00000000
ETHUSDP,0.00000000,0.00000000
BNBUSDP,0.00000000,0.00000000
USDPBUSD,0.00000000,0.00000000
USDPUSDT,0.99950000,2388311.00000000
GALAUSDT,0.01290000,528806121.00000000
GALABUSD,0.01290000,18181838.00000000
GALABNB,0.00006071,692973.00000000
GALABTC,0.00000043,10829066.00000000
FTMBIDR,0.00,0.00000000
ALGOBIDR,0.00,0.00000000
CAKEAUD,0.00000000,0.00000000
KSMAUD,0.00000000,0.00000000
WAVESRUB,0.00000000,0.00000000
SUNBUSD,0.00544000,4455420.00000000
ILVUSDT,39.17000000,18195.61500000
ILVBUSD,39.06000000,593.05900000
ILVBNB,0.00000000,0.00000000
ILVBTC,0.00133200,731.28800000
RENBUSD,0.04539800,2117894.00000000
YGGUSDT,0.22310000,11839724.90000000
YGGBUSD,0.22210000,419022.20000000
YGGBNB,0.00000000,0.00000000
YGGBTC,0.00000757,166203.10000000
STXBUSD,0.62010000,2561905.10000000
SYSUSDT,0.08120000,5975230.00000000
DFUSDT,0.03282000,3561912.00000000
SOLUSDC,0.00000000,0.00000000
ARPARUB,3.91600000,13927.00000000
LTCUAH,2548.00000000,45.97600000
FETBUSD,0.21910000,4136069.00000000
ARPABUSD,0.04013000,967612.80000000
LSKBUSD,0.84400000,18347.20000000
AVAXBIDR,0.00,0.00000000
ALICEBIDR,0.00,0.00000000
FIDAUSDT,0.15410000,21563432.80000000
FIDABUSD,0.15460000,670632.30000000
FIDABNB,0.00000000,0.00000000
FIDABTC,0.00000521,143938.30000000
DENTBUSD,0.00070700,36029293.00000000
FRONTUSDT,0.27350000,23190839.00000000
CVPUSDT,0.30630000,2003348.90000000
AGLDBTC,0.00001845,14414.10000000
AGLDBNB,0.00000000,0.00000000
AGLDBUSD,0.54300000,28154.20000000
AGLDUSDT,0.54300000,1380727.30000000
RADBTC,0.00004250,16743.30000000
RADBNB,0.00000000,0.00000000
RADBUSD,1.32100000,22427.00000000
RADUSDT,1.24900000,566572.90000000
UNIAUD,0.00000000,0.00000000
HIVEBUSD,0.27580000,71436.00000000
STPTBUSD,0.00000000,0.00000000
BETABTC,0.00000206,680350.00000000
BETABNB,0.00033500,26811.00000000
BETABUSD,0.06046000,238557.00000000
BETAUSDT,0.06084000,16567767.00000000
SHIBAUD,0.00000000,0.00
RAREBTC,0.00000181,872719.50000000
RAREBNB,0.00000000,0.00000000
RAREBUSD,0.05960000,56537.00000000
RAREUSDT,0.05350000,16295550.10000000
AVAXBRL,46.50000000,983.86000000
AVAXAUD,0.00000000,0.00000000
LUNAAUD,0.00000000,0.00000000
TROYBUSD,0.00226900,12677008.00000000
AXSETH,0.00263000,22836.46400000
FTMETH,0.00011210,133935.10000000
SOLETH,0.01666000,89632.22800000
SSVBTC,0.00041430,7546.99000000
SSVETH,0.00762200,2242.05000000
LAZIOTRY,46.34000000,104505.26000000
LAZIOEUR,1.54200000,338.63000000
LAZIOBTC,0.00005535,2903.67000000
LAZIOUSDT,1.63600000,187465.96000000
CHESSBTC,0.00000410,116282.90000000
CHESSBNB,0.00000000,0.00000000
CHESSBUSD,0.12000000,76743.00000000
CHESSUSDT,0.12050000,4102444.40000000
FTMAUD,0.00000000,0.00000000
FTMBRL,0.00000000,0.00000000
SCRTBUSD,0.26290000,56329.60000000
ADXUSDT,0.13280000,2942788.00000000
AUCTIONUSDT,5.62000000,340393.29000000
CELOBUSD,0.42000000,38354.50000000
FTMRUB,0.00000000,0.00000000
NUAUD,0.00000000,0.00000000
NURUB,0.00000000,0.00000000
REEFTRY,0.03495000,160053035.00000000
REEFBIDR,0.00,0.00000000
SHIBDOGE,0.00011550,19049511901.00
DARUSDT,0.07972000,12652152.00000000
DARBUSD,0.07995000,259703.00000000
DARBNB,0.00037519,71841.00000000
DARBTC,0.00000270,141229.00000000
BNXBTC,0.00000827,97622.40000000
BNXBNB,0.00113800,37823.90000000
BNXBUSD,0.24350000,118620.30000000
BNXUSDT,0.24350000,8902242.50000000
RGTUSDT,0.00000000,0.00000000
RGTBTC,0.00000000,0.00000000
RGTBUSD,0.00000000,0.00000000
RGTBNB,0.00000000,0.00000000
LAZIOBUSD,1.64400000,14069.03000000
OXTBUSD,0.00000000,0.00000000
MANATRY,8.07000000,407104.50000000
ALGORUB,8.80000000,10728.90000000
SHIBUAH,0.00000000,0.00
LUNABIDR,0.00,0.00000000
AUDUSDC,0.00000000,0.00000000
MOVRBTC,0.00012720,6636.18900000
MOVRBNB,0.00000000,0.00000000
MOVRBUSD,3.69000000,4835.76200000
MOVRUSDT,3.72600000,215182.83000000
CITYBTC,0.00008980,2889.07000000
CITYBNB,0.00000000,0.00000000
CITYBUSD,2.96400000,7425.74000000
CITYUSDT,2.64200000,87608.55000000
ENSBTC,0.00023230,2801.07000000
ENSBNB,0.03202000,1783.20000000
ENSBUSD,6.96000000,3799.21000000
ENSUSDT,6.81000000,175778.32000000
SANDETH,0.00018330,33507.00000000
DOTETH,0.00230400,73816.05000000
MATICETH,0.00033310,441849.40000000
ANKRBUSD,0.01906000,1318997.30000000
SANDTRY,8.30000000,400918.60000000
MANABRL,1.66100000,13684.60000000
KP3RUSDT,46.15000000,26601.93000000
QIUSDT,0.00505000,75993619.00000000
QIBUSD,0.00507000,2126091.00000000
QIBNB,0.00000000,0.00000000
QIBTC,0.00000018,3196663.00000000
PORTOBTC,0.00005274,3949.52000000
PORTOUSDT,1.56000000,142347.61000000
PORTOTRY,44.14000000,69311.45000000
PORTOEUR,1.48000000,386.25000000
POWRUSDT,0.18820000,39413359.00000000
POWRBUSD,0.00000000,0.00000000
AVAXETH,0.00570000,9711.43000000
SLPTRY,0.03985000,1557253325.00000000
FISTRY,0.00000000,0.00000000
LRCTRY,4.73000000,783875.80000000
CHRETH,0.00005540,30677.80000000
FISBIDR,0.00,0.00000000
VGXUSDT,0.11610000,8741921.90000000
GALAETH,0.00000805,2857290.00000000
JASMYUSDT,0.00303300,869245081.30000000
JASMYBUSD,0.00303100,13616983.90000000
JASMYBNB,0.00000000,0.00000000
JASMYBTC,0.00000000,0.00000000
AMPBTC,0.00000000,0.00000000
AMPBNB,0.00000000,0.00000000
AMPBUSD,0.00142900,19955386.00000000
AMPUSDT,0.00145300,600253856.00000000
PLABTC,0.00000537,235747.80000000
PLABNB,0.00000000,0.00000000
PLABUSD,0.14770000,203309.26000000
PLAUSDT,0.15820000,11148913.59000000
PYRBTC,0.00009600,10120.46900000
PYRBUSD,2.83100000,26297.94000000
PYRUSDT,2.82100000,392125.63700000
RNDRBTC,0.00006620,258635.51000000
RNDRUSDT,1.95300000,5288382.89000000
RNDRBUSD,1.95300000,219260.51000000
ALCXBTC,0.00040960,2035.85570000
ALCXBUSD,10.73000000,2193.80570000
ALCXUSDT,12.03000000,48043.89930000
SANTOSBTC,0.00008866,4579.07000000
SANTOSUSDT,2.62200000,367791.90000000
SANTOSBRL,0.00000000,0.00000000
SANTOSTRY,74.17000000,286627.28000000
MCBTC,0.00001306,2806086.93000000
MCBUSD,0.26570000,209934.99000000
MCUSDT,0.38480000,11788877.56000000
BELTRY,15.06000000,966207.32000000
COCOSBUSD,0.00000000,0.00000000
DENTTRY,0.01770000,374439591.00000000
ENJTRY,5.89000000,780099.17000000
NEORUB,734.00000000,743.34700000
SANDAUD,0.00000000,0.00000000
SLPBIDR,0.00,0.00000000
ANYBTC,0.00000000,0.00000000
ANYBUSD,0.00000000,0.00000000
ANYUSDT,0.00000000,0.00000000
BICOBTC,0.00000702,36474.19000000
BICOBUSD,0.25140000,3861493.97000000
BICOUSDT,0.20680000,4984397.48000000
FLUXBTC,0.00001089,104679.30000000
FLUXBUSD,0.32650000,113249.62000000
FLUXUSDT,0.32140000,2669652.80000000
ALICETRY,19.20000000,58715.67200000
FXSUSDT,5.28300000,418347.30000000
GALABRL,0.06560000,2702953.50000000
GALATRY,0.36520000,24396390.00000000
LUNATRY,11.32000000,2089994.90000000
REQBUSD,0.06330000,127981.00000000
SANDBRL,1.80700000,94203.04000000
MANABIDR,0.00,0.00000000
SANDBIDR,0.00,0.00000000
VOXELBTC,0.00000447,142960.60000000
VOXELBNB,0.00000000,0.00000000
VOXELBUSD,0.13250000,163214.70000000
VOXELUSDT,0.13260000,5517730.70000000
COSBUSD,0.00517000,4208814.90000000
CTXCBUSD,0.11500000,80090.00000000
FTMTRY,5.11200000,1334957.38000000
MANABNB,0.00000000,0.00000000
MINATRY,10.89000000,1098518.05000000
XTZTRY,18.18000000,29550.89000000
HIGHBTC,0.00003711,17882.08200000
HIGHBUSD,1.09500000,44807.66100000
HIGHUSDT,1.09500000,1662687.14400000
CVXBTC,0.00008560,3049.79200000
CVXBUSD,2.59700000,6275.88800000
CVXUSDT,2.52500000,146353.43200000
PEOPLEBTC,0.00000031,1233572.80000000
PEOPLEBUSD,0.00950000,1878816.70000000
PEOPLEUSDT,0.00918000,60132313.00000000
OOKIBUSD,0.00162900,18002063.00000000
OOKIUSDT,0.00193800,2221152247.00000000
COCOSTRY,0.00000000,0.00000000
GXSBNB,0.00000000,0.00000000
LINKBNB,0.03590000,5443.58500000
LUNAETH,0.00000000,0.00000000
MDTBUSD,0.04578000,756487.30000000
NULSBUSD,0.17850000,24401.00000000
SPELLBTC,0.00000000,0.00000000
SPELLUSDT,0.00043560,3632168368.00000000
SPELLBUSD,0.00039730,32611074.00000000
USTBTC,0.00000000,0.00000000
USTBUSD,0.00000000,0.00000000
USTUSDT,0.00000000,0.00000000
JOEBTC,0.00000746,52657.26000000
JOEBUSD,0.21880000,100065.86000000
JOEUSDT,0.21950000,4243082.59000000
ATOMETH,0.00398100,20598.17600000
DUSKBUSD,0.11140000,576702.00000000
EGLDETH,0.01536000,6204.48690000
ICPETH,0.00193000,8504.79800000
LUNABRL,0.00000000,0.00000000
LUNAUST,0.00000000,0.00000000
NEARETH,0.00062800,34251.14000000
ROSEBNB,0.00000000,0.00000000
VOXELETH,0.00000000,0.00000000
ALICEBNB,0.00000000,0.00000000
ATOMTRY,180.70000000,16396.24700000
ETHUST,0.00000000,0.00000000
GALAAUD,0.00000000,0.00000000
LRCBNB,0.00083900,10053.39000000
ONEETH,0.00000000,0.00000000
OOKIBNB,0.00000000,0.00000000
ACHBTC,0.00000044,1493392.00000000
ACHBUSD,0.01320000,1908114.00000000
ACHUSDT,0.01320000,104036443.00000000
IMXBTC,0.00001819,63651.40000000
IMXBUSD,0.53590000,74947.50000000
IMXUSDT,0.53560000,4880417.46000000
GLMRBTC,0.00000584,426973.90000000
GLMRBUSD,0.17230000,288038.40000000
GLMRUSDT,0.17230000,23153212.30000000
ATOMBIDR,0.00,0.00000000
DYDXETH,0.00000000,0.00000000
FARMETH,0.00000000,0.00000000
FORBNB,0.00000000,0.00000000
ICPTRY,87.80000000,15077.24700000
JASMYETH,0.00000000,0.00000000
LINABNB,0.00000000,0.00000000
OOKIETH,0.00000000,0.00000000
ROSEETH,0.00002546,515217.80000000
UMABUSD,1.32700000,11695.20000000
UNIETH,0.00247800,12948.31100000
XTZETH,0.00000000,0.00000000
LOKABTC,0.00000616,111253.40000000
LOKABNB,0.00084770,54680.50000000
LOKABUSD,0.18490000,252066.50000000
LOKAUSDT,0.18050000,2778180.30000000
ATOMBRL,0.00000000,0.00000000
BNBUST,0.00000000,0.00000000
CRVETH,0.00026060,37059.32000000
HIGHBNB,0.00514100,2250.62000000
NEARRUB,97.40000000,1572.81800000
ROSETRY,1.15600000,1849698.70000000
SCRTUSDT,0.24990000,6375027.70000000
API3BTC,0.00003480,48249.95000000
API3BUSD,0.00000000,0.00000000
API3USDT,1.02500000,1029444.64000000
BTTCUSDT,0.00000037,671611882010.0
BTTCUSDC,0.00000000,0.0
BTTCTRY,0.00001064,268319071102.0
ACABTC,0.00000155,964503.90000000
ACABUSD,0.04640000,1228281.51000000
ACAUSDT,0.04580000,24313029.45000000
ANCBTC,0.00000000,0.00000000
ANCBUSD,0.00000000,0.00000000
ANCUSDT,0.00000000,0.00000000
BDOTDOT,0.99220000,35983.12800000
XNOBTC,0.00002127,72941.41000000
XNOETH,0.00000000,0.00000000
XNOBUSD,0.66300000,21590.36000000
XNOUSDT,0.62800000,1122388.88000000
COSTRY,0.12590000,40513031.00000000
KAVAETH,0.00036460,20673.16000000
MCBNB,0.00000000,0.00000000
ONETRY,0.25930000,3582551.30000000
WOOBTC,0.00000578,106920.00000000
WOOBNB,0.00080100,28755.50000000
WOOBUSD,0.16450000,578635.90000000
WOOUSDT,0.17030000,6393648.30000000
CELRETH,0.00000000,0.00000000
PEOPLEBNB,0.00000000,0.00000000
SLPBNB,0.00000000,0.00000000
SPELLBNB,0.00000000,0.00000000
SPELLTRY,0.01233000,518959150.00000000
TFUELBUSD,0.04390000,3549419.00000000
AXSTRY,119.20000000,7573.28800000
DARTRY,2.25500000,1550315.12000000
NEARTRY,28.44000000,24711.68600000
IDEXBNB,0.00019820,64321.20000000
ALPINEEUR,1.49800000,2257.34000000
ALPINETRY,44.07000000,147201.35000000
ALPINEUSDT,1.55700000,317851.99000000
ALPINEBTC,0.00005281,7573.72000000
TUSDT,0.01977000,298046518.10000000
TBUSD,0.01979000,9790896.20000000
API3BNB,0.00000000,0.00000000
BETAETH,0.00003769,417636.90000000
INJTRY,241.88000000,57188.04000000
TLMBNB,0.00000000,0.00000000
ASTRBUSD,0.05000000,2697805.40000000
ASTRUSDT,0.04070000,55966640.80000000
API3TRY,29.00000000,119667.32000000
GLMRBNB,0.00000000,0.00000000
MBOXTRY,5.88000000,2650686.94000000
NBTBIDR,39.10,596381.00000000
NBTUSDT,0.00252000,2033824.00000000
GMTBTC,0.00000491,438842.00000000
GMTBNB,0.00068100,81580.30000000
GMTBUSD,0.14480000,488184.90000000
GMTUSDT,0.14490000,12653273.30000000
ANCBNB,0.00000000,0.00000000
ATOMEUR,6.04800000,3787.45000000
GALAEUR,0.01225000,444610.00000000
KSMETH,0.00000000,0.00000000
UMATRY,38.52000000,247832.61000000
KDABTC,0.00001473,107749.61000000
KDABUSD,0.42000000,46264.56000000
KDAUSDT,0.43400000,2962470.01000000
APEUSDT,1.07600000,7755432.38000000
APEBUSD,1.07600000,262307.48000000
APEBTC,0.00003653,176297.29000000
ALPINEBUSD,1.74900000,43741.97000000
LUNAGBP,0.00000000,0.00000000
NEAREUR,0.95400000,26917.10000000
TWTTRY,28.87000000,250167.20000000
WAVESEUR,1.35400000,4535.77000000
APEEUR,1.01400000,13149.45000000
APEGBP,0.00000000,0.00000000
APETRY,30.45000000,877449.20100000
BSWUSDT,0.06030000,16809877.10000000
BSWBUSD,0.06700000,1266431.30000000
BSWBNB,0.00028330,966450.30000000
APEBNB,0.00504800,11936.36600000
GMTBRL,0.00000000,0.00000000
GMTETH,0.00009010,77270.80000000
JASMYTRY,0.08589200,122755022.00000000
SANTOSBUSD,2.62300000,55457.26000000
APEAUD,0.00000000,0.00000000
BIFIUSDT,352.90000000,435.45600000
GMTEUR,0.13730000,56908.50000000
IMXBNB,0.00236200,2720.82000000
RUNEETH,0.00100950,144088.72600000
AVAXGBP,0.00000000,0.00000000
MULTIBTC,0.00007172,208510.30000000
MULTIBUSD,2.11500000,284350.27600000
MULTIUSDT,2.11500000,5326817.37000000
APEETH,0.00067060,18453.60000000
BSWETH,0.00000000,0.00000000
FILTRY,91.18000000,14936.56300000
FTMEUR,0.17080000,225427.00000000
GMTGBP,0.00000000,0.00000000
ZILTRY,0.47660000,3506646.90000000
GMTTRY,4.10000000,875207.10000000
WAVESTRY,42.26000000,138857.55400000
BTCUST,0.00000000,0.00000000
ASTRBTC,0.00000139,439309.10000000
ASTRETH,0.00000000,0.00000000
BSWTRY,1.70500000,1103538.80000000
FTTETH,0.00000000,0.00000000
FUNBNB,0.00002032,47804521.00000000
PORTOBUSD,1.75700000,14627.99000000
STEEMUSDT,0.19010000,4094542.70000000
ZILEUR,0.00000000,0.00000000
APEBRL,0.00000000,0.00000000
AUDIOTRY,3.87100000,903663.69000000
BTTCBUSD,0.00000045,203257991436.0
GMTAUD,0.00000000,0.00000000
MBLBUSD,0.00265800,4359796.00000000
MOBUSDT,0.47200000,671586.73000000
MOBBUSD,0.55000000,60042.83000000
MOBBTC,0.00001600,31253.86000000
NEXOUSDT,0.55600000,1524011.06000000
NEXOBUSD,0.00000000,0.00000000
NEXOBTC,0.00001882,465100.96000000
REIUSDT,0.02449000,38909956.40000000
REIBNB,0.00000000,0.00000000
REIETH,0.00000000,0.00000000
GALUSDT,1.13600000,834850.20200000
GALBUSD,1.35100000,41914.68800000
GALBNB,0.00000000,0.00000000
GALBTC,0.00003858,8035.84400000
JASMYEUR,0.00000000,0.00000000
KNCBNB,0.00255000,2695.15000000
SHIBGBP,0.00000000,0.00
GALEUR,0.99500000,615.96200000
GALTRY,32.24000000,42111.23000000
LDOBUSD,1.52000000,130010.58000000
LDOUSDT,1.51900000,4333986.50000000
LDOBTC,0.00005154,89304.84000000
ENSTRY,193.10000000,1361.61900000
DAREUR,0.07536000,160369.00000000
DARETH,0.00000000,0.00000000
ALGOETH,0.00005620,223694.20000000
ALGOTRY,2.57000000,2215957.80000000
GALETH,0.00000000,0.00000000
EPXUSDT,0.00017270,4447659018.00000000
EPXBUSD,0.00016980,159225999.00000000
RUNETRY,0.00000000,0.00000000
GALBRL,0.00000000,0.00000000
STEEMBUSD,0.00000000,0.00000000
CVCBUSD,0.06880000,3924307.00000000
REIBUSD,0.03079000,18010706.30000000
DREPBUSD,0.24840000,191222.00000000
AKROBUSD,0.00564000,22319095.00000000
PUNDIXBUSD,0.33360000,91162.90000000
LUNCBUSD,0.00005630,19220446576.82000000
USTCBUSD,0.01097291,17725017.00000000
OPBTC,0.00004160,100733.59000000
OPBUSD,1.22800000,306781.94000000
OPUSDT,1.22600000,14061262.65000000
OGBUSD,4.08400000,20214.30000000
